id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1,stat2,defense,magicresistence,atkdistmvsped,attackpower,attackspeed,itemgrade
2085,1,113,3050,0,0,65,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
2086,1,113,3250,0,0,65,0,0,0|0|0,0|0,0|0,14|20,0|0,0,0,0,0,0,0
2087,1,113,3450,0,0,65,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
2088,1,113,3500,0,0,65,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
2089,1,113,3750,0,0,65,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
2090,1,113,3800,0,0,65,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
2091,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2092,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2093,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2094,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2095,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2096,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2097,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2098,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2099,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2100,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2101,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2102,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2103,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2104,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2105,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2106,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2107,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2108,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2109,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2110,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2111,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2112,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2113,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2114,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2115,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2116,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2117,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2118,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2119,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2120,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2121,1,111,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2122,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2123,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2124,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2125,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2126,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2127,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2128,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2129,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2130,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2131,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2132,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2133,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2134,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2135,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2136,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2137,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2138,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2139,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2140,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2151,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,10|7,0|0,0,0,0,0,0,0
2152,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,11|7,0|0,0,0,0,0,0,0
2153,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,12|7,0|0,0,0,0,0,0,0
2154,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,13|7,0|0,0,0,0,0,0,0
2155,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
2156,1,111,1000,1,2,65,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
2157,1,111,350,1,2,65,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
2161,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,18|10,0|0,0,0,0,0,0,0
2162,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,19|10,0|0,0,0,0,0,0,0
2163,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,20|10,0|0,0,0,0,0,0,0
2164,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,21|10,0|0,0,0,0,0,0,0
2165,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,22|10,0|0,0,0,0,0,0,0
2166,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,20|10,0|0,0,0,0,0,0,0
2171,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,23|40,0|0,0,0,0,0,0,0
2172,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,24|5,0|0,0,0,0,0,0,0
2173,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,26|20,0|0,0,0,0,0,0,0
2174,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,27|10,0|0,0,0,0,0,0,0
2175,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,28|10,0|0,0,0,0,0,0,0
2181,1,111,1000,10,1,65,0,0,0|0|0,0|0,0|0,14|7,18|5,0,0,0,0,0,0
3001,1,111,850,10,1,65,0,0,0|0|0,0|0,0|0,14|5,0|0,0,0,0,0,0,0
3002,1,111,950,10,1,65,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3003,1,111,1000,10,2,65,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3004,1,111,1100,10,1,65,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3005,1,111,1100,10,1,65,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3006,1,111,1250,10,2,65,0,0,0|0|0,0|0,0|0,14|8,0|0,0,0,0,0,0,0
3007,1,111,1350,10,3,65,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3008,1,111,1400,10,10,65,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3009,1,111,1550,10,5,65,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3010,1,111,1550,10,7,65,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3011,1,111,1700,10,5,65,0,0,0|0|0,0|0,0|0,14|11,0|0,0,0,0,0,0,0
3012,1,111,1850,0,0,65,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3013,1,111,30000,1,2,65,0,0,0|0|0,31|70,0|0,21|15,22|10,0,0,0,0,0,0
3014,1,111,2050,0,0,65,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3015,1,111,2100,0,0,65,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3016,1,111,2250,0,0,65,0,0,0|0|0,0|0,0|0,14|14,0|0,0,0,0,0,0,0
3017,1,111,2400,0,0,65,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3018,1,111,2450,0,0,65,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3019,1,111,2600,0,0,65,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3020,1,111,2650,0,0,65,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3021,1,111,2850,0,0,65,0,0,0|0|0,0|0,0|0,14|17,0|0,0,0,0,0,0,0
3022,1,111,3050,0,0,65,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3023,1,111,3100,0,0,65,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3024,1,111,3300,0,0,65,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3025,1,111,3350,0,0,65,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3026,1,111,3550,0,0,65,0,0,0|0|0,0|0,0|0,14|20,0|0,0,0,0,0,0,0
3027,1,111,3750,0,0,65,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3028,1,111,3800,0,0,65,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3029,1,111,4000,0,0,65,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3030,1,111,4100,0,0,65,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3031,1,112,1000,10,2,65,0,0,0|0|0,0|0,0|0,14|5,0|0,0,0,0,0,0,0
3032,1,112,1100,10,2,65,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3033,1,112,1150,10,2,65,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3034,1,112,1250,10,2,65,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3035,1,112,1300,10,2,65,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3036,1,112,1300,10,2,65,0,0,0|0|0,0|0,0|0,14|8,0|0,0,0,0,0,0,0
3037,1,112,1550,0,0,65,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3038,1,112,1600,10,3,65,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3039,1,112,1700,0,0,65,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3040,1,112,1750,0,0,65,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3041,1,112,1900,0,0,65,0,0,0|0|0,0|0,0|0,14|11,0|0,0,0,0,0,0,0
3042,1,112,2050,0,0,65,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3043,1,112,2100,0,0,65,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3044,1,112,2250,0,0,65,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3045,1,112,2300,0,0,65,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3046,1,112,2450,0,0,65,0,0,0|0|0,0|0,0|0,14|14,0|0,0,0,0,0,0,0
3047,1,112,2650,0,0,65,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3048,1,112,2700,0,0,65,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3049,1,112,2850,0,0,65,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3050,1,112,2900,0,0,65,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3051,1,112,3100,0,0,65,0,0,0|0|0,0|0,0|0,14|17,0|0,0,0,0,0,0,0
3052,1,112,3300,0,0,65,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3053,1,112,3350,0,0,65,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3054,1,112,3550,0,0,65,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3055,1,112,3600,0,0,65,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3056,1,112,3800,0,0,65,0,0,0|0|0,0|0,0|0,14|20,0|0,0,0,0,0,0,0
3057,1,112,4000,0,0,65,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3058,1,112,4100,0,0,65,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3059,1,112,4300,0,0,65,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3060,1,112,4400,0,0,65,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3061,1,113,700,0,0,65,0,0,0|0|0,0|0,0|0,14|5,0|0,0,0,0,0,0,0
3062,1,113,800,10,1,65,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3063,1,113,800,0,0,65,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3064,1,113,950,10,1,65,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3065,1,113,950,0,0,65,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3066,1,113,1050,0,0,65,0,0,0|0|0,0|0,0|0,14|8,0|0,0,0,0,0,0,0
3067,1,113,1200,0,0,65,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3068,1,113,1200,0,0,65,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3069,1,113,1350,0,0,65,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3070,1,113,1350,0,0,65,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3071,1,113,1500,0,0,65,0,0,0|0|0,0|0,0|0,14|11,0|0,0,0,0,0,0,0
3072,1,113,1650,0,0,65,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3073,1,113,1700,10,1,65,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3074,1,113,1800,0,0,65,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3075,1,113,1850,0,0,65,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3076,1,113,2000,0,0,65,0,0,0|0|0,0|0,0|0,14|14,0|0,0,0,0,0,0,0
3077,1,113,2150,0,0,65,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3078,1,113,2200,0,0,65,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3079,1,113,2400,0,0,65,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3080,1,113,2450,0,0,65,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3081,1,113,2600,0,0,65,0,0,0|0|0,0|0,0|0,14|17,0|0,0,0,0,0,0,0
3082,1,113,2800,0,0,65,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3083,1,113,2850,0,0,65,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3084,1,113,3000,0,0,65,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3085,1,113,3050,0,0,65,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3086,1,113,3250,0,0,65,0,0,0|0|0,0|0,0|0,14|20,0|0,0,0,0,0,0,0
3087,1,113,3450,0,0,65,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3088,1,113,3500,0,0,65,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3089,1,113,3750,0,0,65,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3090,1,113,3800,0,0,65,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3091,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3092,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3093,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3094,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3095,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3096,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3097,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3098,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3099,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3100,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3101,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3102,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3103,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3104,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3105,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3106,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3107,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3108,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3109,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3110,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3111,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3112,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3113,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3114,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3115,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3116,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3117,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3118,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3119,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3120,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3121,1,111,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3122,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3123,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3124,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3125,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3126,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3127,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3128,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3129,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3130,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3131,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3132,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3133,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3134,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3135,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3136,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3137,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3138,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3139,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3140,1,113,350,0,0,65,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3151,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,10|7,0|0,0,0,0,0,0,0
3152,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,11|7,0|0,0,0,0,0,0,0
3153,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,12|7,0|0,0,0,0,0,0,0
3154,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,13|7,0|0,0,0,0,0,0,0
3155,1,111,0,1,2,65,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
3156,1,111,350,1,2,65,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
3157,1,111,350,1,2,65,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
3161,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,18|10,0|0,0,0,0,0,0,0
3162,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,19|10,0|0,0,0,0,0,0,0
3163,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,20|10,0|0,0,0,0,0,0,0
3164,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,21|10,0|0,0,0,0,0,0,0
3165,1,112,0,1,3,65,0,0,0|0|0,0|0,0|0,22|10,0|0,0,0,0,0,0,0
3171,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,23|40,0|0,0,0,0,0,0,0
3172,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,24|5,0|0,0,0,0,0,0,0
3173,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,26|20,0|0,0,0,0,0,0,0
3174,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,27|10,0|0,0,0,0,0,0,0
3175,1,113,0,1,1,65,0,0,0|0|0,0|0,0|0,28|10,0|0,0,0,0,0,0,0
3181,1,111,1000,10,1,65,0,0,0|0|0,0|0,0|0,14|7,18|5,0,0,0,0,0,0
1,2,123,0,0,3,14,0,0,0|0|0,0|0,0|0,0|0,0|0,12,10,0,0,0,0
2,2,123,250,0,3,14,1,172,0|0|0,0|0,0|0,0|0,0|0,12,10,2,0,0,1
3,2,123,350,0,3,15,1,173,0|0|0,31|4,0|0,20|1,0|0,14,11,2,0,0,1
4,2,123,487,0,3,16,2,174,0|0|0,31|5,0|0,20|1,0|0,15,11,4,0,0,1
5,2,123,671,0,3,16,2,175,0|0|0,31|7,0|0,20|1,0|0,16,12,4,0,0,1
6,2,123,920,0,3,17,3,176,0|0|0,31|10,0|0,20|2,0|0,18,13,2,0,0,1
7,2,123,1251,0,3,19,3,177,0|0|0,31|15,0|0,20|3,0|0,21,15,2,0,0,1
8,2,123,1689,0,3,21,4,178,0|0|0,31|20,0|0,20|4,0|0,24,16,1,0,0,1
9,2,123,2263,0,3,23,4,179,0|0|0,31|25,0|0,20|5,0|0,27,18,1,0,0,1
10,2,123,3010,0,3,24,5,180,0|0|0,31|30,0|0,20|6,0|0,30,19,2,0,0,2
11,2,123,3973,0,3,26,5,181,0|0|0,31|35,0|0,20|7,0|0,33,21,2,0,0,2
12,2,123,5204,0,3,28,6,182,0|0|0,31|40,0|0,20|8,0|0,36,22,2,0,0,2
13,2,123,6766,0,3,29,6,183,0|0|0,31|45,0|0,20|9,0|0,39,24,2,0,0,2
14,2,123,8728,0,3,33,7,184,0|0|0,31|55,0|0,20|11,0|0,45,27,2,0,0,3
15,2,123,11171,0,3,35,7,185,0|0|0,31|63,0|0,20|13,0|0,50,29,2,0,0,3
16,2,123,14187,0,3,39,8,186,0|0|0,31|75,0|0,20|15,0|0,57,33,2,0,0,3
17,2,123,17876,0,3,41,9,187,0|0|0,31|83,0|0,20|17,0|0,62,35,2,0,0,4
31,2,121,1050,0,10,13,1,100,41|0|0,31|10,0|0,0|0,0|0,58,20,2,0,0,1
32,2,121,1921,0,10,18,3,102,41|0|0,31|30,0|0,0|0,0|0,97,29,2,0,0,2
33,2,121,3359,0,10,24,5,104,41|0|0,31|50,0|0,0|0,0|0,136,38,2,0,0,2
34,2,121,5611,0,10,29,7,106,41|0|0,31|70,0|0,0|0,0|0,175,47,2,0,0,3
35,2,121,7127,0,10,34,8,107,41|0|0,31|85,0|0,0|0,0|0,204,54,2,0,0,4
36,2,121,8944,0,10,38,9,108,41|0|0,31|100,0|0,0|0,0|0,234,61,4,0,0,4
37,2,121,13586,0,10,42,2,110,41|0|0,31|120,0|0,0|0,0|0,272,70,2,0,0,5
38,2,123,11090,0,10,51,1,109,0|0|0,31|110,0|0,20|22,0|0,79,43,0,0,0,5
39,2,123,23180,0,10,56,2,113,0|0|0,31|120,0|0,20|24,0|0,85,46,0,0,0,5
40,2,121,10138,0,10,55,1,115,41|0|0,31|110,0|0,0|0,0|0,253,65,0,0,0,5
41,2,121,16615,0,10,60,3,116,51|0|0,31|130,0|0,0|0,0|0,292,74,4,0,0,6
