id,life,walkspeed,runspeed,drivespeed,weapon,subweapon,level,hp,attackpower,hitrate,defense,magicdefense,dodge,attackspeed,AI,exp,dropid,money,item,tab1,tab2,tab3,specialtab,attackdistance,aggresive,shp
1254,0,0,0,120,1025,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1255,0,0,0,120,1025,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1256,0,0,0,120,1025,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1257,0,0,0,120,1025,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1258,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1259,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1260,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1261,0,0,0,120,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1262,0,0,0,110,1025,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1263,0,0,0,110,1025,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1265,0,0,0,110,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1266,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,0,0,0,0,0,200,999,0
1269,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,60,0,0,0,0,200,999,0
1270,0,0,0,50,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,60,0,0,0,0,200,999,0
1271,0,0,0,100,0,0,10,100,100,100,100,100,100,100,1191,0,72,0,60,0,0,0,0,200,999,0
1275,0,180,266,60,0,0,1,27,1,55,23,10,3,20,91,0,100,0,60,0,0,0,0,150,1,0
1276,0,180,266,60,0,0,1,27,1,55,23,10,3,20,91,0,100,0,60,0,0,0,0,150,1,0
1277,0,200,350,320,0,0,3,54,15,31,81,51,5,20,91,47,100,0,60,0,0,0,0,160,1,280
1278,0,200,250,40,0,0,9,48,27,55,162,98,17,95,2,111,111,0,60,0,0,0,0,230,2,0
1279,0,180,266,60,31,0,10,31,23,53,115,66,28,100,3,117,113,0,60,0,0,0,0,230,1,0
1280,0,250,266,65,131,0,11,46,31,61,176,105,23,95,2,135,117,0,60,0,0,0,0,230,2,0
1281,0,300,450,100,32,0,12,35,37,68,166,97,45,105,104,146,120,0,60,0,0,0,0,250,3,0
1282,0,140,700,88,1011,0,14,29,31,65,134,74,48,100,3,165,125,0,60,0,0,0,0,220,1,0
1283,0,200,400,80,0,0,14,34,42,75,179,103,58,105,1,172,126,0,60,0,0,0,0,200,3,350
1284,0,250,300,95,0,0,14,32,43,75,188,109,60,107,23,175,127,0,60,0,0,0,0,250,4,0
1285,0,220,440,70,0,0,13,30,29,62,129,72,43,100,3,152,124,0,60,0,0,0,0,210,1,350
1286,0,170,400,70,0,0,14,34,42,75,179,103,58,105,1,172,128,0,60,0,0,0,0,230,3,350
1287,0,170,370,70,0,0,14,29,31,65,134,74,48,100,21,165,129,0,60,0,0,0,0,250,1,0
1288,0,150,350,80,1003,0,15,29,34,68,139,76,54,100,22,177,132,0,60,0,0,0,0,250,1,0
1289,0,200,480,90,1080,0,16,32,54,110,144,84,93,90,26,204,136,0,60,0,0,0,0,2000,5,0
1290,0,260,600,80,0,0,17,32,51,85,208,118,78,107,9,232,140,0,60,0,0,0,0,250,4,350
1291,0,170,700,120,1003,302,19,36,61,140,243,137,67,110,24,287,148,0,60,0,0,0,0,260,8,0
1292,0,250,700,95,1005,0,15,29,34,68,139,76,54,100,3,177,133,0,60,0,0,0,0,220,1,0
1293,0,250,700,95,1005,0,16,29,36,71,144,78,60,100,3,198,137,0,60,0,0,0,0,220,1,0
1294,0,0,0,100,1073,0,17,33,50,85,198,111,75,105,15,228,141,0,60,0,0,0,0,2400,3,0
1295,0,170,700,90,1012,0,18,33,53,89,205,114,77,105,1,249,145,0,60,0,0,0,0,230,3,0
1296,0,220,700,120,1032,0,21,43,56,95,246,137,50,95,2,321,153,0,60,0,0,0,0,320,2,0
1297,0,220,700,120,1032,0,22,43,59,98,253,140,52,95,2,345,157,0,60,0,0,0,0,320,2,0
1298,0,300,700,125,162,0,23,36,76,162,272,150,76,105,5,387,163,0,60,0,0,0,0,220,8,0
1299,0,250,700,170,1001,161,24,43,87,167,267,168,79,105,6,452,167,0,60,0,0,0,0,350,9,0
1300,0,270,700,230,1037,0,28,593,157,227,673,319,123,110,43,19080,169,0,100,0,0,0,0,350,11,0
1301,0,130,400,80,0,0,21,29,49,86,168,89,72,100,106,305,154,0,60,0,0,0,0,230,1,0
1302,0,145,600,95,1005,301,22,33,65,103,230,126,89,105,1,342,158,0,60,0,0,0,0,260,3,0
1303,0,145,600,100,1005,301,23,33,68,106,237,129,91,105,1,366,164,0,60,0,0,0,0,260,3,0
1304,0,160,610,110,1011,0,25,29,60,99,187,97,81,100,106,400,170,0,60,0,0,0,0,230,1,0
1305,0,165,450,145,1007,302,27,33,80,121,262,140,102,105,1,470,178,0,60,0,0,0,0,260,3,0
1306,0,160,400,130,1056,0,27,35,91,157,197,109,136,97,27,474,179,0,60,0,0,0,0,2000,6,0
1307,0,150,420,50,0,0,21,29,49,86,168,89,72,100,3,305,155,0,60,0,0,0,0,180,1,0
1308,0,150,420,80,0,0,22,29,52,89,173,91,74,100,3,328,159,0,60,0,0,0,0,180,1,0
1309,0,165,700,100,0,0,25,33,74,113,250,135,97,105,1,417,171,0,60,0,0,0,0,200,3,0
1310,0,165,370,60,0,0,25,29,60,99,187,97,81,100,3,400,172,0,60,0,0,0,0,200,1,0
1311,0,165,370,60,0,0,26,29,63,102,192,99,83,100,3,426,176,0,60,0,0,0,0,200,1,0
1312,0,175,370,80,0,0,28,29,69,108,201,103,88,100,3,477,181,0,60,0,0,0,0,200,1,0
1313,0,280,450,110,0,0,28,34,86,124,269,143,105,100,1,497,182,0,60,0,0,0,0,250,3,350
1314,0,350,600,120,0,0,29,32,90,128,289,154,112,105,9,534,184,0,60,0,0,0,0,250,4,350
1315,0,350,600,125,0,0,30,32,92,131,296,157,115,107,9,563,187,0,60,0,0,0,0,250,4,350
1316,0,300,750,95,1042,0,35,36,122,194,235,127,166,97,322,706,200,0,60,0,0,0,0,2000,6,0
1317,0,200,700,100,164,0,36,35,111,152,320,166,127,105,111,730,203,0,60,0,0,0,0,360,3,0
1318,0,250,600,125,1043,0,37,36,130,203,245,131,173,97,322,769,208,0,60,0,0,0,0,2000,6,0
1319,0,300,700,140,164,301,39,34,125,163,356,185,141,107,320,841,214,0,60,0,0,0,0,360,4,0
1320,0,300,700,145,164,301,40,34,129,166,363,188,144,107,320,874,217,0,60,0,0,0,0,360,4,0
1321,0,300,700,165,180,6,41,47,155,259,387,231,118,110,323,1027,219,0,60,0,0,0,0,380,9,0
1322,0,220,600,90,0,0,31,29,78,117,216,109,95,100,3,558,190,0,60,0,0,0,0,180,1,0
1323,0,210,680,105,0,0,32,34,100,138,294,155,116,100,1,610,192,0,60,0,0,0,0,200,3,0
1324,0,185,700,125,401,0,34,33,106,145,322,169,127,107,9,682,201,0,60,0,0,0,0,210,4,0
1325,0,200,700,110,133,0,36,45,101,146,352,185,75,95,22,737,204,0,60,0,0,0,0,300,2,0
1326,0,300,700,200,135,0,42,47,159,264,394,235,120,110,114,1066,222,0,60,0,0,0,0,300,9,0
1327,0,240,700,350,1021,0,49,653,303,362,1009,453,191,110,83,44880,231,0,100,0,0,0,0,300,11,0
1328,0,200,520,80,0,0,36,30,94,132,240,120,106,100,22,702,205,0,60,0,0,0,0,220,1,0
1329,0,280,500,210,1016,0,44,637,266,330,929,421,175,110,85,38120,220,0,60,0,0,0,0,260,11,0
1330,0,200,250,80,1074,0,42,31,115,151,269,132,120,100,22,888,223,0,60,0,0,0,0,1200,1,0
1331,0,220,250,85,1074,0,43,31,119,154,273,134,123,100,22,920,227,0,60,0,0,0,0,1200,1,0
1332,0,160,280,100,1074,0,43,31,119,154,273,134,123,100,22,920,228,0,60,0,0,0,0,1800,1,180
1333,0,250,400,100,1075,0,46,37,150,188,384,195,155,105,21,1061,229,0,60,0,0,0,0,1200,3,0
1334,0,240,450,135,1075,0,47,37,158,191,390,198,158,100,21,1096,233,0,60,0,0,0,0,1300,3,300
1335,0,240,338,160,1075,0,48,35,161,195,417,212,168,107,23,1153,235,0,60,0,0,0,0,1300,4,280
1336,0,200,360,160,1081,0,49,35,166,198,423,215,170,105,23,1190,236,0,60,0,0,0,0,1300,4,300
1337,0,250,360,165,1081,0,50,36,171,202,430,218,173,105,23,1242,237,0,60,0,0,0,0,1300,4,300
1338,0,300,400,250,1075,0,51,41,186,312,478,244,141,110,28,1330,239,0,60,0,0,0,0,1300,8,410
1339,0,165,550,110,0,0,53,49,158,203,472,239,102,100,22,1420,242,0,60,0,0,0,0,160,2,0
1340,0,170,600,110,1015,0,55,38,187,219,442,221,180,105,21,1555,244,0,60,0,0,0,0,230,3,0
1341,0,175,500,95,1040,0,57,37,225,305,341,176,240,90,26,1689,246,0,60,0,0,0,0,2500,5,0
1342,0,250,700,160,403,0,58,42,219,350,530,268,157,110,24,1885,247,0,60,0,0,0,0,230,8,0
1343,0,350,700,250,136,0,65,704,434,465,1265,556,243,110,87,89520,253,0,100,0,0,0,0,230,11,0
1344,0,120,400,110,0,0,58,34,178,200,345,166,157,100,22,1713,248,0,60,0,0,0,0,190,1,0
1345,0,125,400,115,0,0,59,34,182,203,350,168,160,100,22,1786,250,0,60,0,0,0,0,190,1,0
1346,0,220,600,165,1002,0,63,40,222,247,493,244,203,105,21,2169,259,0,60,0,0,0,0,240,3,0
1347,0,230,700,165,1021,0,66,44,286,393,589,295,176,90,112,2547,266,0,60,0,0,0,0,290,8,0
1348,0,300,700,200,137,5,68,53,297,403,577,330,181,107,114,2965,269,0,60,0,0,0,0,300,9,0
1349,0,300,700,250,1045,0,71,43,294,360,408,208,299,97,27,2844,274,0,60,0,0,0,0,2000,6,0
1350,0,350,700,300,0,0,73,45,295,430,640,318,192,110,112,3157,282,0,60,0,0,0,0,260,8,0
1351,0,300,700,300,1043,0,74,40,315,386,422,214,301,90,26,3040,290,0,60,0,0,0,0,2000,5,0
1352,0,300,700,300,1043,0,75,40,321,391,427,217,304,90,26,3124,292,0,60,0,0,0,0,2000,5,0
1353,0,400,700,320,138,5,76,40,289,293,605,297,249,107,113,3303,298,0,60,0,0,0,0,300,4,0
1354,0,450,700,320,138,5,77,40,294,297,611,300,251,107,113,3391,303,0,60,0,0,0,0,300,4,0
1355,0,500,700,450,0,5,83,760,599,581,1553,671,301,110,60,148400,306,0,100,0,0,0,0,300,11,0
1356,0,220,550,80,0,0,70,36,230,237,403,191,185,100,22,2628,272,0,60,0,0,0,0,230,1,0
1357,0,300,550,85,0,0,71,36,234,240,408,193,187,100,22,2708,275,0,60,0,0,0,0,230,1,0
1358,0,250,600,120,0,0,72,41,271,279,550,270,228,100,21,2900,279,0,60,0,0,0,0,230,3,0
1359,0,300,700,150,0,0,75,40,287,290,598,294,246,105,115,3215,293,0,60,0,0,0,0,240,4,0
1360,0,350,700,200,0,0,76,40,289,293,605,297,249,107,115,3303,299,0,60,0,0,0,0,240,4,0
1361,0,400,700,200,0,0,78,55,350,457,648,367,204,110,114,3939,307,0,60,0,0,0,0,250,9,0
1362,0,500,700,350,0,0,86,769,628,600,1601,690,311,110,61,158920,317,0,100,0,0,0,0,250,11,0
1363,0,220,700,140,103,0,72,36,239,243,413,195,190,100,116,2788,280,0,60,0,0,0,0,250,1,0
1364,0,220,700,145,103,0,73,36,238,246,417,197,192,105,116,2869,283,0,60,0,0,0,0,250,1,0
1365,0,300,700,180,104,0,75,42,279,290,570,279,236,105,1,3155,294,0,60,0,0,0,0,250,3,0
1366,0,250,700,220,1045,0,77,40,332,400,437,221,312,90,11,3295,304,0,60,0,0,0,0,2400,5,0
1367,0,300,700,180,106,5,79,56,272,291,655,322,145,95,116,3536,311,0,60,0,0,0,0,260,2,0
1368,0,350,700,280,107,6,82,47,350,479,707,349,213,107,117,3986,321,0,60,0,0,0,0,260,8,0
1369,0,450,700,350,1053,0,90,781,668,626,1665,716,324,110,70,173240,336,0,100,0,0,0,0,2400,11,0
1370,0,300,650,150,0,0,83,38,291,277,465,218,215,100,63,3974,327,0,60,0,0,0,0,220,1,0
1371,0,290,700,180,0,0,84,57,288,308,690,338,153,100,63,3987,332,0,60,0,0,0,0,230,2,0
1372,0,320,700,200,1116,0,87,42,368,332,679,330,280,95,372,4306,346,0,60,0,0,0,0,250,4,0
1373,0,250,700,320,407,0,91,121,462,587,974,487,304,105,63,8844,350,0,60,0,0,0,0,250,10,0
1374,0,150,700,220,0,0,88,42,352,336,685,334,283,107,372,4400,351,0,60,0,0,0,0,250,4,0
1375,0,280,700,235,135,0,89,48,405,516,758,372,229,100,373,4665,358,0,60,0,0,0,0,250,8,0
1376,0,300,700,235,135,0,90,48,401,522,765,375,232,105,373,4764,364,0,60,0,0,0,0,250,8,0
1377,0,250,700,250,39,0,92,59,437,532,746,419,236,110,64,5416,377,0,60,0,0,0,0,250,9,0
1378,0,350,700,350,40,0,98,805,749,677,1793,767,350,110,65,202920,382,0,100,0,0,0,0,250,11,0
1379,0,200,550,150,0,0,85,38,301,283,475,222,220,100,62,3884,337,0,60,0,0,0,0,190,1,0
1380,0,200,600,150,0,0,86,38,306,286,480,224,222,100,62,3973,343,0,60,0,0,0,0,190,1,0
1381,0,250,700,170,0,0,88,58,314,321,718,351,159,95,62,4359,352,0,60,0,0,0,0,190,2,0
1382,0,300,650,200,1064,0,90,42,363,343,699,340,289,107,375,4591,365,0,60,0,0,0,0,250,4,0
1383,0,350,700,200,1064,0,91,43,368,346,706,343,292,107,375,4688,372,0,60,0,0,0,0,250,4,0
1384,0,280,650,220,1128,0,92,59,437,532,746,419,236,110,376,5416,378,0,60,0,0,0,0,250,9,0
1385,0,350,700,280,1064,0,99,808,760,684,1809,773,353,110,66,206720,386,0,100,0,0,0,0,250,11,0
1386,0,230,400,180,1084,0,91,58,329,331,739,361,164,95,52,4643,373,0,60,0,0,0,0,1500,2,0
1387,0,300,500,350,1084,0,95,123,485,611,1012,504,316,107,51,5079,391,0,60,0,0,0,0,900,4,0
1388,0,300,500,430,1084,0,100,811,770,690,1825,780,356,110,79,210560,404,0,100,0,0,0,0,900,11,0
1389,0,150,350,90,0,0,60,34,186,206,355,170,162,100,3,1860,254,0,60,0,0,0,0,800,1,0
1390,0,250,400,100,0,0,65,52,211,243,556,278,122,95,2,2350,264,0,60,0,0,0,0,800,2,0
1391,0,300,600,110,0,0,70,41,255,272,538,264,222,105,1,2734,273,0,60,0,0,0,0,800,3,0
1392,0,450,750,90,1076,0,63,38,226,247,517,258,211,107,326,2211,260,0,60,0,0,0,0,180,4,360
1393,0,210,850,80,1013,0,63,34,199,215,369,176,169,100,327,2085,261,0,60,0,0,0,0,250,1,0
1394,0,210,850,80,1015,0,65,35,207,221,379,180,174,100,327,2238,265,0,60,0,0,0,0,250,1,0
1395,0,230,850,80,35,2,67,40,241,262,518,255,214,105,1,2488,268,0,60,0,0,0,0,250,3,0
1396,0,300,850,80,1014,2,69,41,250,269,531,261,219,105,1,2651,271,0,60,0,0,0,0,250,3,0
1397,0,225,850,80,169,0,71,39,265,276,571,282,234,107,109,2871,276,0,60,0,0,0,0,350,4,0
1398,0,200,750,90,1080,0,73,40,310,381,417,212,297,90,11,2956,284,0,60,0,0,0,0,1500,5,0
1399,0,300,850,90,38,2,75,55,254,277,627,310,138,95,327,3185,295,0,60,0,0,0,0,250,2,0
1400,0,220,750,90,308,0,77,35,368,452,378,632,161,90,118,3423,305,0,60,0,0,0,0,350,7,0
1401,0,300,850,90,435,0,79,41,305,304,625,306,257,107,109,3569,312,0,60,0,0,0,0,250,4,0
1402,0,300,850,100,434,0,85,766,618,594,1585,684,307,110,48,155360,322,0,60,0,0,0,0,250,11,0
1403,0,350,850,130,103,2,92,45,367,350,678,327,283,105,105,4694,379,0,60,0,0,0,0,250,3,0
1404,0,350,850,130,40,2,93,43,379,353,719,349,298,107,109,4882,383,0,60,0,0,0,0,250,4,0
1405,0,400,850,140,169,0,95,49,420,548,802,392,243,110,117,5270,392,0,60,0,0,0,0,350,8,0
1406,0,500,850,140,404,0,98,44,407,371,753,364,312,107,109,5378,401,0,60,0,0,0,0,250,4,0
1407,0,220,750,150,305,0,102,38,538,586,482,792,208,90,119,5800,410,0,60,0,0,0,0,350,7,0
1408,0,300,750,160,306,61,103,61,509,591,824,459,262,110,119,6564,411,0,60,0,0,0,0,350,9,0
1409,0,400,750,230,308,63,109,837,866,748,1969,837,385,110,49,230720,413,0,100,0,0,0,0,350,11,0
1421,0,220,506,85,0,0,73,36,244,246,417,197,192,100,139,2869,285,0,60,0,0,0,0,300,1,270
1422,0,220,600,185,0,0,75,55,254,277,627,310,138,95,190,3185,296,0,60,0,0,0,0,300,2,450
1423,0,215,650,100,0,0,76,36,258,255,432,203,199,100,121,3116,300,0,60,0,0,0,0,200,1,0
1424,0,240,750,180,0,0,78,42,294,300,589,287,244,105,123,3414,308,0,60,0,0,0,0,200,3,0
1425,0,250,1050,200,0,0,81,41,315,311,638,312,263,107,333,3750,318,0,60,0,0,0,0,200,4,0
1426,0,260,850,165,0,0,82,37,287,273,461,216,213,100,139,3623,323,0,60,0,0,0,0,230,1,400
1427,0,310,1050,165,0,0,83,38,291,277,465,218,215,100,136,3710,328,0,60,0,0,0,0,230,1,0
1428,0,250,1050,400,0,0,88,775,648,613,1633,703,317,110,332,166040,338,0,100,0,0,0,0,300,11,400
1429,0,310,1050,500,0,0,91,784,689,632,1681,722,327,107,136,176880,353,0,100,0,0,0,0,230,11,1200
1430,0,280,850,240,0,0,87,44,340,332,646,313,269,105,144,4224,347,0,60,0,0,0,0,250,3,0
1431,0,280,850,300,0,0,88,775,658,613,1633,703,317,107,144,166040,354,0,60,0,0,0,0,250,11,0
1432,0,280,900,300,0,0,90,58,316,328,732,358,162,100,144,4548,366,0,60,0,0,0,0,200,2,0
1433,0,280,900,110,0,0,90,42,366,343,699,340,289,105,143,4591,367,0,60,0,0,0,0,200,4,0
1434,0,280,900,400,40,0,94,122,478,605,1002,500,313,107,147,9396,374,0,60,0,0,0,0,300,10,0
1435,0,260,700,85,0,0,89,44,351,339,659,319,275,105,122,4411,359,0,60,0,0,0,0,200,3,0
1436,0,220,650,100,1008,0,91,39,332,301,504,234,234,100,124,4422,375,0,60,0,0,0,0,250,1,0
1437,0,200,700,100,1064,0,95,39,353,313,523,243,243,100,128,4791,393,0,60,0,0,0,0,1200,1,0
1438,0,235,750,150,1009,0,96,43,396,364,739,358,307,107,127,5178,395,0,60,0,0,0,0,250,4,0
1439,0,210,700,150,1064,0,100,38,523,575,474,780,204,90,138,5633,405,0,60,0,0,0,0,1500,7,0
1440,0,275,640,240,1104,0,103,45,435,389,786,379,327,107,130,5798,412,0,60,0,0,0,0,400,4,400
1441,0,275,640,245,1105,0,104,45,441,392,793,382,330,107,130,5850,414,0,60,0,0,0,0,400,4,400
1442,0,235,750,280,1009,0,106,51,488,607,883,429,269,110,127,6181,417,0,60,0,0,0,0,400,8,0
1443,0,275,800,190,1092,0,108,39,581,618,507,831,219,90,130,6119,420,0,60,0,0,0,0,1500,7,350
1444,0,280,640,270,1104,0,105,45,447,396,800,385,333,107,130,5903,416,0,60,0,0,0,0,400,4,400
1445,0,285,700,270,1105,0,106,62,529,607,845,470,269,110,130,6742,418,0,60,0,0,0,0,400,9,400
1450,0,200,850,110,1128,0,111,42,440,362,600,276,280,100,406,5869,424,0,60,0,0,0,0,250,1,0
1451,0,230,900,110,0,0,112,42,445,365,605,278,282,100,402,5919,425,0,60,0,0,0,0,250,1,0
1452,0,250,850,130,1125,0,113,48,486,424,813,388,342,105,402,6209,428,0,60,0,0,0,0,250,3,0
1453,0,230,900,130,0,0,114,48,491,427,819,391,344,105,24,6262,430,0,60,0,0,0,0,250,3,0
1454,0,300,850,135,1127,0,115,46,506,431,867,416,362,107,402,6436,431,0,60,0,0,0,0,250,4,0
1455,0,300,900,155,412,0,116,47,513,434,874,419,364,107,402,6490,433,0,60,0,0,0,0,250,4,0
1456,0,250,750,120,1126,0,117,53,573,666,964,466,294,105,400,6791,434,0,60,0,0,0,0,750,8,0
1457,0,230,900,150,1126,0,119,64,620,677,936,518,299,110,400,7531,436,0,60,0,0,0,0,2000,9,0
1458,0,200,800,110,1134,0,118,51,583,576,633,313,474,97,401,6536,435,0,60,0,0,0,0,1500,6,0
1459,0,400,850,75,1127,302,120,49,527,449,858,408,361,105,403,6580,438,0,60,0,0,0,0,250,3,0
1460,0,230,800,120,1127,304,121,47,549,452,907,434,379,105,403,6761,440,0,60,0,0,0,0,250,4,0
1461,0,300,900,165,781,0,122,54,601,693,1001,483,306,107,403,7073,442,0,60,0,0,0,0,250,8,0
1462,0,200,950,110,781,0,123,65,649,699,964,533,308,110,24,7778,443,0,60,0,0,0,0,250,9,0
1463,0,220,700,100,0,0,121,50,534,452,864,411,364,105,404,6633,441,0,60,0,0,0,0,250,3,0
1464,0,230,850,160,0,0,124,48,562,463,927,443,388,107,404,6925,444,0,60,0,0,0,0,280,4,0
1465,0,230,850,120,1129,0,128,889,1081,871,2273,959,447,110,405,269640,447,0,100,0,0,0,0,400,11,500
1466,0,300,1050,140,1094,0,124,41,680,704,574,933,248,97,135,6991,445,0,60,0,0,0,0,1500,7,830
1467,0,250,1050,300,1094,0,127,42,727,720,586,952,254,90,135,7157,449,0,60,0,0,0,0,1500,7,830
1468,0,200,1000,400,1094,0,133,902,1140,903,2353,991,463,110,135,280120,450,0,100,0,0,0,0,1500,11,100
1471,0,600,600,30,0,0,1,1,1,1,1,1,1,1,482,0,0,0,0,0,0,0,0,1000,1,0
1472,0,100,250,30,0,0,30,1000,10,10,1000,1000,1000,100,483,0,0,0,0,0,0,0,0,1000,1,0
1473,0,0,0,100,1130,0,10,100,100,100,100,100,100,100,1473,0,70,0,0,0,0,0,0,200,999,0
1474,0,0,0,170,1073,0,1,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1475,0,0,0,170,1073,0,2,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1476,0,0,0,170,1073,0,3,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1477,0,0,0,250,1073,0,4,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1478,0,0,0,250,1073,0,5,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1479,0,0,0,250,1073,0,6,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1480,0,0,0,250,1073,0,7,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1481,0,0,0,120,1073,0,8,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1482,0,0,0,120,1073,0,9,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1483,0,0,0,120,1073,0,10,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1484,0,0,0,120,1073,0,11,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1485,0,0,0,250,1073,0,12,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1486,0,0,0,250,1073,0,13,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1487,0,0,0,450,1073,0,14,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1488,0,0,0,450,1073,0,15,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1489,0,0,0,450,1073,0,16,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1490,0,0,0,140,0,0,10,100,100,100,100,100,100,100,1206,0,57,0,0,0,0,0,0,200,999,0
1491,0,0,0,120,1040,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1501,0,0,0,405,0,0,60,3250,20,20,500,500,300,100,114,0,0,0,0,0,0,0,0,200,999,0
1502,0,0,0,140,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1511,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1512,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1513,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1521,0,200,450,100,0,0,50,32,145,175,307,149,139,100,3,1171,586,0,60,0,0,0,0,140,1,0
1522,0,210,470,110,0,0,51,32,149,178,312,151,141,100,3,1209,587,0,60,0,0,0,0,150,1,0
1523,0,250,550,120,0,0,52,38,174,209,422,212,172,105,384,1332,588,0,60,0,0,0,0,180,3,0
1524,0,300,650,140,0,0,53,36,182,212,450,227,182,107,385,1433,589,0,60,0,0,0,0,190,4,0
1525,0,350,750,200,0,0,54,50,166,206,479,242,104,95,386,1495,590,0,60,0,0,0,0,200,2,0
1526,0,350,750,210,0,0,55,50,170,210,486,246,106,95,386,1570,591,0,60,0,0,0,0,210,2,0
1527,0,350,750,250,0,0,56,37,195,223,470,236,191,107,387,1662,592,0,60,0,0,0,0,260,4,0
1528,0,350,750,260,0,0,57,37,199,226,477,239,194,107,387,1739,593,0,60,0,0,0,0,280,4,0
1529,0,300,650,100,0,0,58,37,204,230,484,242,196,107,396,1816,594,0,60,0,0,0,0,200,4,0
1530,0,300,650,110,0,0,59,37,208,233,490,245,199,107,396,1894,595,0,60,0,0,0,0,210,4,0
1531,0,350,750,150,0,0,60,43,229,361,545,275,162,110,388,2047,596,0,60,0,0,0,0,350,8,0
1532,0,350,750,100,0,0,61,51,254,366,528,304,164,110,389,2322,597,0,60,0,0,0,0,220,9,0
1533,0,350,750,110,0,0,62,52,259,371,535,308,167,110,389,2412,598,0,60,0,0,0,0,230,9,0
1534,0,200,450,100,0,0,63,34,199,215,369,176,169,100,3,2085,599,0,60,0,0,0,0,110,1,0
1535,0,220,490,130,0,0,64,52,206,240,549,274,120,95,390,2270,600,0,60,0,0,0,0,180,2,0
1536,0,220,490,150,0,0,65,52,211,243,556,278,122,95,390,2350,601,0,60,0,0,0,0,190,2,0
1537,0,230,510,200,0,0,66,40,236,258,512,253,211,105,391,2408,602,0,60,0,0,0,0,220,3,0
1538,0,230,510,220,0,0,67,39,245,262,544,270,223,107,392,2536,603,0,60,0,0,0,0,250,4,0
1539,0,200,450,150,0,0,68,41,246,265,525,258,216,105,391,2570,604,0,60,0,0,0,0,110,3,0
1540,0,220,490,150,0,0,69,39,255,269,558,276,228,107,392,2702,605,0,60,0,0,0,0,190,4,0
1541,0,250,550,200,0,0,70,45,280,414,618,308,185,110,393,2892,606,0,60,0,0,0,0,210,8,0
1542,0,400,850,200,0,0,75,735,524,529,1425,620,275,110,394,121320,607,0,100,0,0,0,0,450,11,0
1543,0,500,1050,300,0,0,80,751,570,561,1505,652,291,110,395,138080,608,0,100,0,0,0,0,400,11,0
1550,0,200,450,150,1111,0,170,54,987,842,883,429,646,90,379,16604,609,0,60,0,0,0,0,1800,5,0
1551,0,220,490,150,1111,0,171,59,979,820,888,432,670,97,380,17221,610,0,60,0,0,0,0,1600,6,0
1552,0,240,530,150,1111,0,172,75,1039,962,1309,713,421,110,381,20018,611,0,60,0,0,0,0,1700,9,0
